,text,hope_hate,emotion_label
338,",عِنْدَمَا التَقَيْتُ بِصَدِيقٍ مُقَرَّبٍ لِي بَعْدَ سَنَةٍ مِنَ الْانْفِصَالِ",not_applicable,Joy
339,",أَنَا فِي خُضْمِ الْعَدِيدِ مِنَ التَّغْيِيْرَاتِ الْحَيَاتِيَّةِ وَيَبْدُو أَنَّنَا سَنَفْقِدُ مَنْزِلَنَا وَلَكِنْ بَدَلًا مِنْ الشُّعُوْرِ بِالرُّعْبِ، أَثِقُ فِي أَنَّ اللَّهَ يُوَفِّرُ دَائِمًا خِيَارَاتٍ أُخْرَى وَرُبَّمَا لَيْسَ هُوَ الْمَكَانُ الَّذِي مِنَ الْمُفْتَرَضِ أَنْ نَكُونَ فِيهِ",hope_speech,Other
340,أَشْعُرُ بِالإِغْرَاءِ لِقَوْلِ شَيْءٍ فَظٍّ أَوْ غَيْرِ لَائِقٍ أَوْ عَلَى أَيِّ حَالٍ يُثِيرُ الإِسْتِيَاءَ فِي الدَّوَائِرِ الإِعْلَامِيَّةِ الْمُتَطَوِّرَةِ,not_applicable,Other
341,", كُنْتُ أَشْعُرُ أَنَّنِي بِحَالَةٍ جَيِّدَةٍ إِذَا حَدَثَ أَيُّ شَيْءٍ خَارِجًا عَنْ الْمَأْلُوفِ فِي الْأَسَابِيعِ الْقَلِيلَةِ الْمَاضِيَةِ، وَأَخِيرًا إِذَا كَانَ لَدَيَّ أَيُّ بَقْعٍ دَمٍ",not_applicable,Joy
342,أَشْعُرُ بِالغَضَبِ حَقًّا,not_applicable,Disgust
343,يُمْكِنُنِي أَنْ أَفْعَلَ ذَلِكَ حَتَّى عِنْدَمَا أَشْعُرُ بِأَنَّنِي أَشْعُرُ بِالْحُمَاقَةِ أَوْ الْغَضَبِ أَوْ الْإِحْبَاطِ فِي مَقَالِبِ النُّفَايَاتِ، وَيَجِبُ أَنْ أَقُولَ إِنَّنِي أَشْعُرُ بِالْغَيْرَةِ قَلِيلًا مِنْ جُولِيَانِ,not_applicable,Disgust
344,مَا زِلْتُ لاَ أَسْتَطِيعُ وَلاَ أُهْتَمُّ بِرُؤْيَةِ أَيِّ شَيْءٍ فِيمَا يَتَعَلَّقُ بِالْجِنْسِ، فَهَذَا يَجْعَلُنِي أَشْعُرُ بِالْعُنْفِ مِنَ الدَّاخِلِ وَأَبْدَأُ فِي الْبُكَاءِ. أَرَى كَيْفَ يُمْكِنُ لِلآخَرِينَ اسْتِخْدَامَ أَمْوَالِهِمْ دُونَ رِعَايَةٍ فِي الْعَالَمِ أَشْعُرُ بِالْحَسَدِ وَأَشْعُرُ بِالْغَضَبِ الآنَ,not_applicable,Disgust
345,لَقَدْ كُنْتُ أَعِيشُ فِي هامبورغَ المَمْطُرَةِ بَألْمَانْيا، وَكُنْتُ فِي المَنْزِلِ مَعَ فَتاتَيِّ الصُّغَيْرَتَيْنِ اللَّتَيْنِ تَشْعُرَانِ بالحَنِينِ إلى الوَطَنِ فِي بَعْضِ الأَحْيَانِ، وَأَتَعَلَّمانِ كَيْفَيَّةَ التَّعْبِيرِ عَنْ نَفْسِي بِلُغَةٍ جَدِيدَةٍ، وَأُحَاوِلُ أَنْ أَتَذَكَّرَ مَنْ أَنَا لِإِعَادَةِ اكْتِشَافِ حُرِّيَّتِي وَمُوَاصَلَةِ المُضِيِّ قَدَمًا مَعَ الامْتِنَانِ فِي هَذا الجَدِيدِ. الحَيَاةِ أَشْعُرُ أَنَّ هَذِهِ رِسَالَةً بَرِيدٌ إلِكْتُرونِيَّةٌ ضَعِيفَةٌ وَلَكِنَّ الوَقْتَ قَدْ نَفَدَ,hope_speech,Other
346,أَجِدُ نَفْسِي أَشْعُرُ بِالْغَضَبِ تَجَاهَ هَذِهِ الْقِضِيَّةِ كَكُلٍّ,not_applicable,Disgust
347,",أُفَضِّلُ أَلَّا يَكُونَ لَدَيَّ أَيُّ أَمَلٍ عَلَى الْإِطْلَاقِ بِدَلًا مِنْ الشُّعُورِ بِعَدَمِ الْحُسْمِ",not_applicable,Other
348,أَشْعُرُ أَنَّني مُشْتَتٌ لِلْغَايَةِ وَإِذَا لاحَظْتُ فِي الفِيديو أَنَّني لَمْ أَخْلَعْ مَلابِسي أَبَدًا,not_applicable,Disgust
349,،أَعْتَقِدُ أَنَّهُ مِنَ الْجَيِّدِ أَنْ أَشْعُرَ بِالذُّكَاءِ فِي كَثِيرٍ مِنَ الْأَحْيَانِ أَكْثَرَ مِمَّا أَشْعُرُ بِالْغُبَاءِ,hope_speech,Other
350,أَشْعُرُ بِالثِّقَةِ عِنْدَمَا أَتَحَدَّثُ أَمَامَ الْجَمَاهِيرِ.,not_applicable,Joy
351,أَتَذَكَّرُ كَيْفَ كُنْتُ أَشْعُرُ بَالكَآبَةِ فِي ذَلِكَ اليَوْمِ، حَتَّى أَنَّنِي بَكَيْتُ أَمَامَهُ وَعَانَقَنِي وَكَانَ كُلُّ شَيْءٍ عَلَى مَا يُرَامُ,not_applicable,Other
352,تَتَسَلَّلُ الرُّعْبُ إِلَى قَلْبِي مِنْ خَلَالِ الْأَفْكَارِ السَّلْبِيَّةِ.,not_applicable,Other
353,",بَدَأْتُ أَشْعُرُ بِالذُّعْرِ، أَيْنَ الشُّمُوعُ وَأَعُوادُ الثِّقَابِ، الْمِصْبَاحُ الْيَدَوِيُّ الْوَحِيدُ الَّذِي هُوَ فِي الْوَاقِعِ ضَوْءُ حَشَرَاتٍ آشِرٍ، لَا يَوْجَدُ مِرَاوِحُ فِي الْمَنْزِلِ، تَحْرُكُ الْأَسْرَةُ خَارِجَ الْمَنْزِلِ، الأَوْلَادُ فِي الْحَمَّامِ، لَا تَلْمِسُ الشُّمُوعَ، وُدَاعًا لِلْحَوْمِ فِي الثَّلَاجَةِ",not_applicable,Joy
354,أَشْعُرُ بِالْإِسَاءَةِ.,not_applicable,Other
355,", أَشْعُرُ بِثِقَةٍ أَكْبَرَ بِكَثِيرٍ مِمَّا شَعَرْتُ بِهِ فِي مُوقِعِ href http justmejuliejulie",hope_speech,Joy
356,يَمْكُنُنِي أَنْ أَقْتَرِبَ مِنْكَ لِلْحَظَةٍ أُخْرَى وَأَشْعُرَ بِأَنْفَاسِكَ الرَّقِيقَةِ عَلَى رَقَبَتِي مَرَّةً أُخْرَى، أَشْعُرُ أَنَّ هَذَا سَيَكُونُ صَيْفًا طَوِيلًا حَارًّا وَمُمْلًا.,not_applicable,Other
357,",أَعْلَمُ مَدَى رَوْعَةِ الشُّعُورِ بِأُسْبُوعٍ مُمْتِعٍ وَأَنَا مُصَمِّمٌ",hope_speech,Joy
358,يُثيرُني الإشمئزاز رؤية الفَوضى والقذارة.,not_applicable,Disgust
359,، لَقَدْ بَدَأْتُ هَذِهِ الْمَدْوَّنَةَ بِشَكْلٍ أَسَاسِيٍّ لِذَا لَدَيَّ مَكَانٌ لِلتَّنَفُّسِ وَالتَّعْبِيرِ عَمَّا أَشْعُرُ بِهِ عَلَى أَمَلٍ أَنْ يَعْرِفَ الْآخَرُونَ مَا أَشْعُرُ بِهِ أَيْضًا,hope_speech,Other
360,أَنَا وَاثِقٌ مِنْ قُدْرَتِي عَلَى الْإِنْجَازِ.,hope_speech,Other
361,أَشْعُرُ بِالدَّفْءِ فِي صَدْرِي عِنْدَمَا يُخْبِرُنِي بِأَشْيَاءٍ حَلْوَةٍ هُنَاكَ.,hope_speech,Other
362,، أَشْعُرُ بِالْإِبْدَاعِ وَأَسْتَطِيعُ أَنْ أَغْطِي نَفْسِي بِالْجِصِّ,hope_speech,Other
363,أَنَا مُتَأَكِّدٌ مِنْ تَحْقِيقِ أَهْدَافِي.,hope_speech,Other
364,أُؤْمِنُ بِقُدْرَتِي عَلَى تَحْقِيقِ أَحْلَامِي.,hope_speech,Joy
365,", اسْتَطَعْتُ أَنْ أَشْعُرَ بِهَذَا الشُّعُورِ بِدَاخِلِي بِأَنَّنِي أَصْبَحْتُ أَقَلَّ خَوْفًا",hope_speech,Other
366,أُؤْمِنُ بِأَنَّنِي أَسْتَحِقُّ الأَفْضَلَ.,hope_speech,Other
367,كُنْتُ أَشْعُرُ بِالْغَضَبِ حَقًّا لِأَنَّنِي لَمْ أَسْتَحِمَّ أَبَدًا أَوْ أَرْتَدِي بِنْطَالِي الرِّيَاضِيّ، أَشْعُرُ بِالانزعاجِ، مُرْتَعِشًا مِنَ الدَّاخِلِ، ضَعِيفًا مِنَ الْخَارِجِ,not_applicable,Other
368,أُعْتَقِدُ أَنّنا نَدْرَكُ الآنَ الحاجَةَ إِلَى التَّرَكُّزِ عَلَى أَنْفُسِنا بِنَفْسِ القَدَرِ وَلَكِنّني أَشْعُرُ بِالقَلَقِ مِنَ الشَّعُور بِالمُرارَةِ وَالتَّقصيرِ فِي العامِ الَّذي مَضى,not_applicable,Other
369,، أَعْتَقِدُ أَنَّنِي يَجِبُ أَنْ أَشْعُرَ بِالْفَخْرِ,hope_speech,Other
370,", لَمْ أَعُدْ أَفْعَلُ الْكَثِيرَ مَعَ نَفْسِي وَلَكِنِّي أَشْعُرُ بِأَنَّنِي أَقَلَّ جَمَالًا هَذِهِ الْأَيَّامِ، لَا أَشْعُرُ بِأَنَّنِي بَطْلَةٌ أَوْ مُحَارِبٌ أَوْ أَنَّنِي شَجَاعَةٌ أَوْ قَوِيَّةٌ أَوْ مُذْهِلَةٌ أَوْ أَيْ كَلِمَةٍ مُمْتِعَةٍ أُخْرَى يَسْتَخْدِمُهَا النَّاسُ لِوَصْفِي",not_applicable,Joy
371,الْفِكَاهَةُ وَالْهُزَلُ يُضَيِّفَانِ إِلَى حَيَاتِي نَكْهَةً خَاصَّةً.,hope_speech,Joy
372,",أشعر أنه خائف بعض الشيء وغير متأكد مما يجب فعله بعد ذلك ولست متأكدًا من أنه رآني بالفعل أو أنه شعر بالعصا تضرب ساقيه",not_applicable,Other
373,لقد تَغَيَّرْتُ وَأَنَا الْجَدِيدَةُ أَشْعُرُ بِالْغَضَبِ عِنْدَمَا يَشْعُرُ بِالْإِثَارَةِ لِأَنَّهُ مِنَ الْوَاضِحِ أَنَّكَ لَنْ تَسَاعُدَنِي فِي هَذَا الْقِسْمِ.,not_applicable,Other
374,يُخْيِفُنِي الرُّعْبُ مِنْ الْمَوَاقِفِ الْمُتَوَقَّعَةِ.,not_applicable,Other
375,أَشْعُرُ بِأَنَّ الِاسْتِبْدَالَ يُؤْلِمُنِي بِشِدَّةٍ لِرُؤْيَتِكَ الآنَ,not_applicable,Disgust
376,، أَشْعُرُ بِالْوَحْدَةِ وَالْفَرَاغِ وَأَفْضَلُ إِذَا لَمْ أَقْتَرِنَ بِهِ,not_applicable,Other
377,",كُنْتُ أَتَحَوَّلُ لِأَنْظُرَ إِلَيْهِ فَقَطْ لِأَشْعُرَ بِأَنَّ عَيْنَيَّ تَلْتَصِقُ وَتَحْتَاجُ إِلَى فَرْكٍ قَوِيٍّ لِتَخَفِّيفِهَا، وَلَمْ أَدْرِكْ أَنَّ عَيْنَيَّ كَانَتَا مُصَابَتَيْنِ مَرَّةً أُخْرَى بَعْدَوَى مِنْ نَوْعٍ مَا حَتَّى اسْتَيْقَظْتُ هَذَا الصَّبَاحَ.",not_applicable,Joy
378,", أَشْعُرُ وَكَأَنَّنِي ذَلِكَ الطِّفْلِ الْغَرِيبِ الْخَجُولِ وَأُمِّي هِيَ الطِّفْلَةُ الرَّائِعَةُ الْمَشْهُورَةُ وَجُمْيُعُ أَصْدِقَائِي يَبْقَوْنَ فِي الْخَلْفِيَّةِ وَيَضْحَكُونَ بَيْنَمَا تَضْرِبُنِي الْفَتَاةُ الْمَشْهُورَةُ",not_applicable,Joy
379,لَقَدْ كُنْتُ جُزْءًا مِنْ مَجْمُوعَةٍ شَبَابِيَّةٍ وَبَدَأْتُ فِي الْمُرُورِ بِأَشْيَاءٍ مُعَيَّنَةٍ جَعَلَتْنِي أَشْعُرُ بِأَنَّنِي غَيْرُ مَرْحُوبٍ بِهَا وَلَمْ يَكُنْ لَدَيَّ مَكَانٌ آخَرَ أُلْجُؤُا إِلَيْهِ,not_applicable,Other
380,", أَنَا سَعِيد بِرُؤْيَة نَفْسِي أَتَأَلَّم، لَقَدْ أَصْبَحْتُ غَيْر أَنَانِي، تَخَلَّيْتُ عَنْ مَشَاعِرِي الْقَلْبِيَّة فَقَط مِنْ أَجْلِ السَّعَادَة، السَّعَادَة غَيْر الْمُؤَكَّدَة لِلْغَايَة.",not_applicable,Other
381,وَجَدْتُ أَنَّنِي أَعْمَلُ فِي دَيْتْرُويتَ مُتَخَصِّصًا فِي الْأَدَبِ الْمَسِيحِيِّ، أَشْعُرُ بِالْعَبُوسِ قَلِيلًا اللَّيْلَةَ، أَشْعُرُ بِالْمُرَارَةِ بِشَأْنِ اخْتِفَائِهِ وَكُلَّ يَوْمٍ,not_applicable,Disgust
382,لَقَدْ تَعَرَّضْتُ لِحَادِثٍ مَعَ سَيَّارَةِ شُرْطَةِ الْمُرُوْرِ الَّتِي كَانَتْ مُكْتَظَةً فِي مَنْحَنًى دُونَ أَيِّ رُؤْيَةٍ وَمُخَالَفَةً لِجَمِيعِ قَوَاعِدِ الْمُرُوْرِ فِي عَاصِفَةٍ ثَلْجِيَّةٍ قَوِيَّةٍ وَنَتِيجَةً لِذَلِكَ مَا زِلْتُ لَا أَسْتَطِيعُ إِصْ,not_applicable,Disgust
383,", أَشْعُرُ بِالْقَلَقِ مِنْ أَنْ أَكُونَ جَيِّدًا بِمَا فِيهِ الْكِفَايَةِ",not_applicable,Other
384,", كَمَا أَنَّنِي بَدَأْتُ أَشْعُرُ بِالإِثَارَةِ وَحَتَّى الكَآبَةِ",not_applicable,Other
385,", أَعْتَقِدُ أَنَّ هَذِهِ الدَّعَايَةَ الصَّغِيرَةَ مِنْ مُفْسِدِي حَفْلِ الزَّفَافِ تُقُومُ بِعَمَلٍ رَائِعٍ فِي تَلْخِيصِ مَا أَشْعُرُ بِهِ تَجَاهَ الْمُوَاعَدَةِ، وَبَيْنَمَا كَانَ مِنَ الْ",not_applicable,Joy
386,", أَعْنِي كَيْفَ يَقْرَرُ الشَّخْصُ عِبَادَةَ أَيِّ شَخْصٍ يَشْعُرُ أَنَّهُ هُوَ الْكَائِنُ الإِلَهِيُّ فِي حَيَاتِهِ، أَشْعُرُ وَكَأَنَّهُ يَجْسِدُ بَعْضًا مِنْ دِينَامِيكِيَّاتِ مُحَبُّوبَتِي سَاوفِيجْنُون بِلَانْك مَعَ الْقَلِيلِ مِنَ السُّكَّرِ",not_applicable,Joy
387,أَشْعُرُ بِالشَّرِّ بِشَكْلٍ لَا يُصَدِّقُ مِمَّا يَجْعَلُنِي إِنْسَانًا إِلَى حَدٍّ مَا,not_applicable,Disgust
388,لَا أَشْعُرُ بِحَنِينٍ أَوْ عَاطِفِيَّةٍ كَبِيرَةٍ، لِذَلِكَ لَنْ أَتَحَدَّثَ عَنِ السَّنَوَاتِ الْخَمْسِ الْأَخِيرَةِ مِنْ عُمْرِي، فَأَنَا أَشْعُرُ بِالتَّعَاطُفِ الشَّدِيدِ تَجَاهَهَا ثُمَّ بِالْفَخْرِ بِهَا لَاحِقًا.,not_applicable,Other
389,الرُّعْبُ يُفَقِّدُنِي السَّكِينَةَ عِنْدَ مُوَاجَهَةِ الْمُخَاطَرِ.,not_applicable,Other
390,تَسْتَولِي الرُّعْبُ عَلَيَّ عِنْدَ رُؤْيَةِ الأَمْاكِنِ الْمُظْلِمَةِ.,not_applicable,Other
391,تُثيرني الأصوات العالية والمفاجئة إشمئزازًا شديدًا.,not_applicable,Disgust
392,أَشْعُرُ أَنَّ الْأَبْقَارَ حَيَوَانَاتٍ لَطِيفَةً وَلَا تُؤْذِينَا وَتَأْكُلُ الْعُشْبَ فَقَطْ.,not_applicable,Other
393,تُثيرني الروائح الكريهة للأماكن التي تفتقر إلى الصيانة الجيدة.,not_applicable,Disgust
394,أَشْعُرُ أَنَّ حَيَاتِي مُمِلَّةٌ إِلَى حَدٍّ مَا مُقَارَنَةً بِكُلِّ هَؤُلَاءِ الْمُدَوِّنِينَ الرَّائِعِينَ هُنَاكَ، وَلَمْ أَرَ أَيَّ عُمَّالِ إِغَاثَةٍ مِنْ كُورْيَا الشِّمَالِيَّةِ يُوَزِّعُونَ الْكَعْكِ هُنَا فِي بِي فِيلِ وَأَشْعُرُ بِالْحِرْمَانِ إِلَى حَدٍّ مَا.,not_applicable,Other
